NP_919248,RBPMS2,RNA-binding protein with multiple splicing 2,0.192745,2.406629
NP_003860,CES2,cocaine esterase isoform 1,-0.196346,2.545440
NP_001861,CPA3,mast cell carboxypeptidase A precursor,-1.081382,3.133362
NP_653218,HSPB6,heat shock protein beta-6,0.244287,4.240263
NP_004873,CIR1,corepressor interacting with RBPJ 1,-0.213952,-2.628935
NP_085139,EEPD1,endonuclease/exonuclease/phosphatase family domain-containing protein 1,0.065351,2.858757
NP_002566,SERPINB2,plasminogen activator inhibitor 2,0.139960,-2.310243
NP_002832,PTPRG,receptor-type tyrosine-protein phosphatase gamma,0.240768,2.566272
NP_055851,ENDOD1,endonuclease domain-containing 1 protein precursor,-0.147368,2.659295
NP_954855,CACNB1,voltage-dependent L-type calcium channel subunit beta-1 isoform 2,-0.579197,2.471566
NP_963891,CACNB2,voltage-dependent L-type calcium channel subunit beta-2 isoform 4,-2.967543,0.000000
NP_963890,CACNB2,voltage-dependent L-type calcium channel subunit beta-2 isoform 2,-2.924035,0.000000
NP_000717,CACNB4,voltage-dependent L-type calcium channel subunit beta-4 isoform b,0.001925,2.471566
NP_006605,CHL1,neural cell adhesion molecule L1-like protein isoform 1 precursor,0.423252,3.135005
NP_116023,PIGO,GPI ethanolamine phosphate transferase 3 isoform 1,-0.240706,2.280304
NP_115560,SYDE2,rho GTPase-activating protein SYDE2,-0.189824,-4.073894
NP_001003818,NA,tripartite motif-containing protein 6 isoform 1,-0.025057,-2.053030
NP_060482,KIF26B,kinesin-like protein KIF26B,-0.026883,-2.331644
NP_003359,USP1,ubiquitin carboxyl-terminal hydrolase 1,-1.622900,-4.073092
NP_079350,FRAS1,extracellular matrix protein FRAS1 isoform 1 precursor,0.064648,2.357020
NP_001171597,NA,immunoglobulin lambda-like polypeptide 5 isoform 1,0.457588,4.316661
NP_115646,LRRC8C,leucine-rich repeat-containing protein 8C,-0.026298,-2.466985
NP_079337,LRRC8E,leucine-rich repeat-containing protein 8E isoform 1,0.036303,-3.488106
NP_853553,AUP1,ancient ubiquitous protein 1,-0.224002,-2.443622
NP_001180276,NA,myocyte-specific enhancer factor 2C isoform 3,0.275887,-1.846660
NP_002388,MEF2C,myocyte-specific enhancer factor 2C isoform 1,0.270416,-1.846660
NP_003089,SNTA1,alpha-1-syntrophin,0.207440,2.954372
NP_056278,CNRIP1,CB1 cannabinoid receptor-interacting protein 1 isoform CRIP1a,0.697482,3.714767
NP_057136,RRP15,RRP15-like protein,-0.355038,-2.862126
NP_078912,STEAP4,metalloreductase STEAP4 isoform 1,-2.483519,0.556892
NP_061036,YOD1,ubiquitin thioesterase OTU1 isoform 1,-0.580242,2.958577
NP_001138785,FSD1L,FSD1-like protein isoform 3,0.153758,-5.602169
NP_001007528,LMBRD2,LMBR1 domain-containing protein 2,-0.539362,-3.812466
NP_001207417,NA,cadherin-13 isoform 2,0.237310,2.622232
NP_001186673,NA,SAA2-SAA2 protein precursor,0.221219,2.813080
NP_954630,SAA1,serum amyloid A-1 protein preproprotein,-0.136706,4.454127
NP_110381,SAA2,serum amyloid A-2 protein isoform a precursor,-0.278910,3.314077
NP_001120852,SAA2,serum amyloid A-2 protein isoform b precursor,-0.245723,2.909602
NP_008966,KERA,keratocan precursor,-0.113519,1.932934
NP_079198,CES3,carboxylesterase 3 isoform 1 precursor,-0.528791,-5.759845
NP_001154178,SCEL,sciellin isoform 3,-0.735023,-2.991203
NP_002654,PLD2,phospholipase D2 isoform PLD2A,0.093786,2.396892
NP_003705,STC2,stanniocalcin-2 precursor,-1.356888,1.627574
NP_665683,GSTA1,glutathione S-transferase A1,-3.561466,3.058263
NP_000837,GSTA2,glutathione S-transferase A2,-3.669049,2.938796
NP_000838,GSTA3,glutathione S-transferase A3,-2.819787,2.220759
NP_714543,GSTA5,glutathione S-transferase A5,-2.775009,1.998296
NP_001001548,CD36,platelet glycoprotein 4,0.491484,4.757827
NP_055190,FETUB,fetuin-B precursor,0.563145,4.361184
NP_000051,BTD,biotinidase precursor,0.452368,3.763730
NP_258257,FAM125B,multivesicular body subunit 12B isoform 1,0.098559,2.107899
NP_002075,GPX3,glutathione peroxidase 3 precursor,0.363951,3.455266
NP_001092741,POC5,centrosomal protein POC5 isoform 1,0.105560,2.176190
NP_057092,DYNC2LI1,cytoplasmic dynein 2 light intermediate chain 1 isoform 1,-0.303926,2.676736
NP_653251,ADHFE1,"hydroxyacid-oxoacid transhydrogenase,0.449931,2.747331
NP_001062,TYMS,thymidylate synthase,-0.081120,-2.295136
NP_003055,SLPI,antileukoproteinase precursor,-2.569773,0.881946
NP_803877,NUDT14,uridine diphosphate glucose pyrophosphatase,-0.025315,1.978819
NP_001036148,NA,E3 ubiquitin-protein ligase SHPRH isoform a,-1.367106,-5.599266
NP_003234,TGFBR3,transforming growth factor beta receptor type 3 isoform a precursor,0.019477,2.083006
NP_001836,COL4A1,collagen alpha-1(IV) chain preproprotein,0.282771,2.776780
NP_000082,COL4A3,collagen alpha-3(IV) chain precursor,-1.669701,1.494415
NP_061893,TBC1D16,TBC1 domain family member 16 isoform a,-0.106257,-3.151265
NP_064550,RAD18,E3 ubiquitin-protein ligase RAD18,-0.153479,-2.374079
NP_653247,IGJ,immunoglobulin J chain precursor,0.072113,5.831274
NP_006536,NPRL2,nitrogen permease regulator 2-like protein,-0.046360,2.555946
NP_056312,TMEM87A,transmembrane protein 87A isoform 1 precursor,-0.423412,-2.440911
NP_006017,H1FX,histone H1x,-0.806254,1.512123
NP_001827,CMA1,chymase preproprotein,-0.307266,3.379656
NP_064631,SLC12A9,solute carrier family 12 member 9 isoform 1,-0.188058,2.426391
NP_006507,SLC2A1,"solute carrier family 2,-0.683692,1.828683
NP_001954,EGF,pro-epidermal growth factor isoform 1 preproprotein,-0.145829,3.275769
NP_059110,USP18,ubl carboxyl-terminal hydrolase 18,-0.704970,1.346287
NP_001121557,ASPA,aspartoacylase,0.503028,3.654889
NP_037375,SCG3,secretogranin-3 isoform 1 precursor,-0.736102,-4.133093
NP_001158729,SCG3,secretogranin-3 isoform 2,-0.547850,-4.133093
NP_001161771,KLHL13,kelch-like protein 13 isoform b,-0.186822,3.481002
NP_001161773,KLHL13,kelch-like protein 13 isoform d,-0.064314,3.481002
NP_002513,NPTX1,neuronal pentraxin-1 precursor,-0.528568,-2.988964
NP_000213,KIT,mast/stem cell growth factor receptor Kit isoform 1 precursor,-0.064469,2.350509
NP_005679,ABCC5,multidrug resistance-associated protein 5 isoform 1,-1.217183,-3.496855
NP_004336,NA,cathelicidin antimicrobial peptide preproprotein,-5.687835,-2.614349
NP_000303,PROC,vitamin K-dependent protein C preproprotein,0.428631,2.921828
NP_078812,CHPF,chondroitin sulfate synthase 2 isoform 1,0.019392,-2.427669
NP_001231191,NA,HMG box-containing protein 1 isoform 1,0.187534,2.821556
NP_938408,ERGIC3,endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform a,-0.304018,-2.342451
NP_001073930,UNCX,homeobox protein unc-4 homolog,-0.552139,-3.706291
NP_835471,NMNAT3,nicotinamide mononucleotide adenylyltransferase 3 isoform 1,-0.386129,1.802063
NP_001186976,NA,nicotinamide mononucleotide adenylyltransferase 3 isoform 2,-0.472694,1.677958
NP_004251,RECQL4,ATP-dependent DNA helicase Q4,0.261420,2.273256
NP_115997,MYO18B,unconventional myosin-XVIIIb,-0.002871,2.372526
NP_002957,S100A10,protein S100-A10,0.147453,4.403622
NP_612508,PWWP2B,PWWP domain-containing protein 2B isoform 1,-0.197194,2.275357
XP_003960338,NA,PREDICTED: ribose-5-phosphate isomerase-like,-0.012718,2.885323
NP_079416,CCDC92,coiled-coil domain-containing protein 92,0.185485,2.573348
NP_964011,GLYAT,glycine N-acyltransferase isoform a,0.554955,4.907099
NP_004022,IRF7,interferon regulatory factor 7 isoform d,0.628932,3.825825
NP_000272,PCBD1,pterin-4-alpha-carbinolamine dehydratase precursor,0.011843,3.254483
NP_001758,CD2,T-cell surface antigen CD2 precursor,-0.387751,-3.141293
NP_003434,ZBTB17,zinc finger and BTB domain-containing protein 17 isoform 2,-0.114447,-2.812244
NP_001454,FRZB,secreted frizzled-related protein 3 precursor,0.437357,2.843599
NP_001129491,FCGRT,IgG receptor FcRn large subunit p51 precursor,0.386675,3.076443
NP_001819,CLC,eosinophil lysophospholipase,-3.032239,0.233204
NP_001634,APOA2,apolipoprotein A-II preproprotein,0.524978,5.318274
NP_114129,TAF3,transcription initiation factor TFIID subunit 3,-0.346626,-2.809159
NP_848597,DTX3,probable E3 ubiquitin-protein ligase DTX3,0.295068,2.316110
NP_055215,LYPD3,ly6/PLAUR domain-containing protein 3 precursor,-1.108306,4.854014
NP_006725,HIVEP2,transcription factor HIVEP2,0.037533,-2.690627
NP_002414,MMP7,matrilysin preproprotein,-4.283211,0.168867
NP_001437,FABP7,"fatty acid-binding protein,-5.373120,-2.926107
NP_059105,HOXC10,homeobox protein Hox-C10,0.203104,2.358394
NP_061824,HOXA10,homeobox protein Hox-A10,0.525931,2.920993
XP_001718574,NA,PREDICTED: uncharacterized protein LOC646670,-0.835767,2.575219
NP_005501,DOM3Z,decapping and exoribonuclease protein,-0.093516,2.671339
NP_001258864,NA,thymidine kinase 2 isoform 6,0.149001,3.191956
NP_443192,RBP7,retinoid-binding protein 7,0.091477,3.794947
NP_071738,GLIPR2,Golgi-associated plant pathogenesis-related protein 1,0.407838,2.797893
XP_003118566,NA,PREDICTED: rootletin,-1.904844,2.747241
NP_001160165,AFF1,AF4/FMR2 family member 1 isoform 1,0.150332,-1.999353
NP_005926,AFF1,AF4/FMR2 family member 1 isoform 2,0.123457,-1.999353
NP_071929,TMEM168,transmembrane protein 168,-0.210583,1.818120
NP_001012241,MSL1,male-specific lethal 1 homolog,-0.270373,-3.480705
NP_061974,APOM,apolipoprotein M isoform 1,0.232450,2.774716
NP_003256,TLR3,toll-like receptor 3 precursor,0.083271,2.499946
NP_060311,SDHAF2,"succinate dehydrogenase assembly factor 2,-0.305435,-3.144491
NP_060896,TMEM63B,transmembrane protein 63B,-0.448787,-3.470792
NP_001035533,PHF11,PHD finger protein 11 isoform a,0.032253,-2.151132
NP_001128573,CRELD2,cysteine-rich with EGF-like domain protein 2 isoform a precursor,0.161903,-2.508709
NP_115909,GNPTG,N-acetylglucosamine-1-phosphotransferase subunit gamma precursor,-0.058283,2.115400
NP_055962,CEP68,centrosomal protein of 68 kDa,-0.487279,1.724937
NP_001736,CAMLG,calcium signal-modulating cyclophilin ligand,-0.363913,-2.656081
NP_001138368,CD209,CD209 antigen isoform 3,0.533117,2.831386
NP_005202,CSF1R,macrophage colony-stimulating factor 1 receptor precursor,0.156536,2.393223
NP_113618,RILP,rab-interacting lysosomal protein,0.216678,4.961201
NP_001092755,PTMAP4,prothymosin alpha isoform 1,-1.141829,-4.256390
XP_001126659,PTMA,PREDICTED: prothymosin alpha-like,-1.462002,-6.566071
XP_003119575,NA,PREDICTED: prothymosin alpha-like,-2.236419,-6.180251
NP_059136,MDM1,nuclear protein MDM1 isoform 1,0.092957,5.433262
NP_689633,C9ORF41,UPF0586 protein C9orf41,-0.245798,-2.609696
NP_003343,NA,small ubiquitin-related modifier 1 isoform a precursor,-0.401939,-3.461968
NP_001181927,NA,centrosomal protein of 152 kDa isoform 1,-0.849055,-2.868199
NP_001005463,EBF3,transcription factor COE3,0.183527,3.777290
NP_076870,EBF1,transcription factor COE1,0.392054,3.777290
NP_001103984,EBF4,transcription factor COE4,0.193172,3.607038
NP_001156787,FBXL17,F-box/LRR-repeat protein 17,-0.433901,-4.491777
NP_056315,C2CD2,C2 domain-containing protein 2 isoform 1 precursor,-0.112906,3.025091
NP_115494,WDR54,WD repeat-containing protein 54,-0.337339,1.718775
NP_612449,VASN,vasorin precursor,0.539558,3.471252
NP_001073946,ODZ3,teneurin-3,-0.265722,-4.831190
NP_001092286,ODZ4,teneurin-4,-0.971035,-3.309101
NP_001116151,ODZ2,teneurin-2,-0.435191,-4.831190
NP_008990,KPTN,kaptin,0.081718,2.147565
NP_000228,LPL,lipoprotein lipase precursor,-0.038912,4.070892
NP_996846,RARRES1,retinoic acid receptor responder protein 1 isoform 1 precursor,-1.912698,1.396155
NP_919268,SASS6,spindle assembly abnormal protein 6 homolog,-0.591998,1.890056
NP_116139,ABHD14B,alpha/beta hydrolase domain-containing protein 14B isoform 1,0.096801,2.413239
NP_001180242,NA,caiB/baiF CoA-transferase family protein C7orf10 isoform 3,0.327698,-3.155375
NP_001139746,TCF7L2,transcription factor 7-like 2 isoform 1,-0.034416,-2.230120
NP_001185458,NA,transcription factor 7-like 2 isoform 11,0.021300,-2.230120
NP_001229658,NA,rho guanine nucleotide exchange factor 38 isoform 1,-0.302815,2.797039
NP_004927,CDKN2B,cyclin-dependent kinase 4 inhibitor B isoform 1,-0.458456,1.610408
NP_001093115,RPL22L1,60S ribosomal protein L22-like 1,0.668883,2.883872
NP_001034792,NA,neuroblastoma breakpoint family member 10,-0.802395,-3.534409
XP_003960107,NA,PREDICTED: neuroblastoma breakpoint family member 20-like isoform 1,-0.812918,-3.534409
XP_003846583,NA,PREDICTED: uncharacterized protein LOC100996575,-0.599679,-2.920583
XP_003960247,NA,PREDICTED: neuroblastoma breakpoint family member 1-like,-0.598365,-4.264871
NP_899228,NA,neuroblastoma breakpoint family member 11,-0.713339,-4.264871
NP_060410,NBPF10,neuroblastoma breakpoint family member 1,-0.699983,-4.264871
XP_003846431,NA,PREDICTED: neuroblastoma breakpoint family member 3-like,-0.711204,-4.321337
NP_001087195,SEPP1,selenoprotein P isoform 2,0.640043,3.655581
NP_000193,IDS,iduronate 2-sulfatase isoform a precursor,0.186352,2.681081
NP_001092260,MID1IP1,mid1-interacting protein 1,-0.257905,2.081516
NP_056109,TRIM37,E3 ubiquitin-protein ligase TRIM37,-0.862983,-3.029865
NP_689616,EGFLAM,pikachurin isoform 1 precursor,-0.212965,3.329190
NP_000336,SNCA,alpha-synuclein isoform NACP140,-0.445454,4.505589
NP_002173,IL1RAP,interleukin-1 receptor accessory protein isoform 1 precursor,0.376733,4.224223
NP_001161403,IL1RAP,interleukin-1 receptor accessory protein isoform 3 precursor,0.453731,3.980859
NP_149977,LMF2,lipase maturation factor 2,-0.258589,-3.557572
NP_003656,FCN3,ficolin-3 isoform 1 precursor,0.141656,3.423129
NP_001035972,NA,galectin-7,-2.211914,2.105166
NP_001053,TCN1,transcobalamin-1 precursor,-0.711722,1.968128
NP_699196,TAPT1,transmembrane anterior posterior transformation protein 1 homolog,-0.374281,-2.542484
NP_000233,MBL2,mannose-binding protein C precursor,0.239307,2.987662
NP_075383,JMJD4,jmjC domain-containing protein 4 isoform 1,0.116025,-1.891907
NP_694957,C8ORF84,somatomedin-B and thrombospondin type-1 domain-containing protein precursor,-0.479283,3.418538
NP_001008528,MXRA7,matrix-remodeling-associated protein 7 isoform 1 precursor,-0.631899,-2.873528
NP_001008529,MXRA7,matrix-remodeling-associated protein 7 isoform 2 precursor,-0.851108,-2.927615
NP_006732,PPP1R1A,protein phosphatase 1 regulatory subunit 1A,0.327096,3.283846
NP_954587,C7ORF46,protein FAM221A isoform 1,-0.170793,-2.391520
NP_001120836,C7ORF46,protein FAM221A isoform 2,-0.172363,-2.391520
NP_057204,RLIM,E3 ubiquitin-protein ligase RLIM,-1.114392,-5.739344
NP_003029,SLC1A4,neutral amino acid transporter A isoform 1,-0.819399,-4.009288
NP_004163,SLC1A3,excitatory amino acid transporter 1 isoform 1,-0.150808,-3.442703
NP_057670,MBIP,MAP3K12-binding inhibitory protein 1 isoform 1,0.007705,2.340985
NP_002389,MEIS1,homeobox protein Meis1,-0.284627,1.914002
NP_064545,NA,homeobox protein Meis3 isoform 1,0.347104,2.424134
NP_113657,SH3BGRL2,SH3 domain-binding glutamic acid-rich-like protein 2,0.226091,3.831970
NP_006278,TFPI,tissue factor pathway inhibitor isoform a precursor,0.067305,3.386756
NP_001027452,TFPI,tissue factor pathway inhibitor isoform b precursor,0.119445,3.925990
NP_443168,ATG4A,cysteine protease ATG4A isoform a,0.169086,2.610203
NP_009199,VSIG4,V-set and immunoglobulin domain-containing protein 4 isoform 1 precursor,0.204383,3.309844
NP_001244332,NA,V-set and immunoglobulin domain-containing protein 4 isoform 5 precursor,0.140895,3.309844
NP_038286,ARHGAP6,rho GTPase-activating protein 6 isoform 1,0.131557,3.417711
NP_000123,F8,coagulation factor VIII isoform a precursor,-0.022250,-2.218417
NP_000707,C4BPB,C4b-binding protein beta chain isoform 1 precursor,0.407470,3.212772
NP_066545,GINS1,DNA replication complex GINS protein PSF1,-0.191762,3.605974
NP_002996,SELP,P-selectin precursor,0.504063,3.199928
NP_001017368,RFFL,E3 ubiquitin-protein ligase rififylin,-0.088014,2.879370
NP_001164263,FAM82A1,regulator of microtubule dynamics protein 2 isoform 2,0.205947,2.555870
NP_653314,FAM82A1,regulator of microtubule dynamics protein 2 isoform 1,-0.085368,1.951673
NP_001177915,NA,cysteine-rich secretory protein 3 isoform 2 precursor,-1.621784,1.640450
NP_757345,TAPBP,tapasin isoform 2 precursor,-0.708971,-2.781033
NP_003909,GYG2,glycogenin-2 isoform b,0.338896,5.537401
NP_005776,RNF41,E3 ubiquitin-protein ligase NRDP1 isoform 1,0.130901,-1.891945
NP_001230618,NA,LETM1 domain-containing protein 1 isoform 3,-0.609309,-4.121849
NP_005698,PDCD7,programmed cell death protein 7,-0.401676,-2.809564
NP_078796,C2ORF47,"uncharacterized protein C2orf47,-0.293142,-2.780947
NP_000090,CST3,cystatin-C precursor,0.279543,3.427332
NP_570968,CREB3L4,cyclic AMP-responsive element-binding protein 3-like protein 4 isoform 1,-0.373675,-2.653305
NP_003640,DDO,D-aspartate oxidase isoform a,-0.089493,2.653294
NP_937875,RNASE1,ribonuclease pancreatic precursor,-0.466910,2.055458
NP_005827,HRSP12,ribonuclease UK114,-0.562494,1.664310
NP_001120729,SLC39A10,zinc transporter ZIP10 precursor,-3.442937,0.547651
NP_001074008,CCDC150,coiled-coil domain-containing protein 150,-0.619798,-3.934072
NP_068801,TCL1A,T-cell leukemia/lymphoma protein 1A,0.350844,-2.740944
NP_005322,HBQ1,hemoglobin subunit theta-1,-0.101218,4.716598
NP_064554,LXN,latexin,0.294236,2.442487
NP_115527,PCBD2,pterin-4-alpha-carbinolamine dehydratase 2,-0.237947,3.020728
NP_000018,AGA,N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase isoform 1 preproprotein,-0.038650,2.536456
NP_001963,ELANE,neutrophil elastase preproprotein,-2.712998,2.616162
NP_036545,QPCT,glutaminyl-peptide cyclotransferase precursor,-0.080083,2.539858
NP_005323,HBZ,hemoglobin subunit zeta,-2.235000,2.684726
NP_001001551,NA,probable gluconokinase isoform 1,-0.258669,2.219325
NP_056177,C17ORF81,elongator complex protein 5 isoform 1,0.285096,-1.850891
NP_000220,LCAT,phosphatidylcholine-sterol acyltransferase precursor,0.361320,2.870358
NP_005032,PRF1,perforin-1 precursor,0.268063,2.341564
NP_055073,SYCP2,synaptonemal complex protein 2,-0.439462,-3.185940
NP_775901,RTTN,rotatin,-1.228714,-3.267033
NP_060945,TMEM165,transmembrane protein 165 precursor,-1.029237,-5.841594
NP_001020280,CD34,hematopoietic progenitor cell antigen CD34 isoform a precursor,0.137182,4.184105
NP_945187,NUDT1,"7,0.131161,-2.261792
NP_055365,CARD10,caspase recruitment domain-containing protein 10,-0.100070,-2.600876
NP_031376,PHLDA1,pleckstrin homology-like domain family A member 1,-0.691510,3.305584
NP_001186088,NA,peptidase inhibitor 16 precursor,0.332461,2.935542
NP_037504,GREM1,gremlin-1 isoform 1 precursor,-0.424781,1.782212
NP_001178251,NA,gremlin-1 isoform 3,-0.337133,1.782212
NP_542763,SRXN1,sulfiredoxin-1,-0.070618,2.287121
NP_005006,OXA1L,mitochondrial inner membrane protein OXA1L,-0.284025,-2.340956
NP_777588,N6AMT2,N(6)-adenine-specific DNA methyltransferase 2,-0.179439,-2.420392
NP_001351,DHCR7,7-dehydrocholesterol reductase,-0.731089,-3.705172
NP_076419,KCTD14,BTB/POZ domain-containing protein KCTD14,-1.094112,1.820435
NP_001129245,SPATA2,spermatogenesis-associated protein 2,-0.037532,-3.023334
NP_001691,AZU1,azurocidin preproprotein,-2.553941,0.569777
NP_005309,H1F0,histone H1.0,-1.394880,2.356154
NP_079335,C6ORF97,coiled-coil domain-containing protein 170,-0.130588,2.273256
NP_938011,NHS,Nance-Horan syndrome protein isoform 1,0.158197,2.795395
NP_000568,IL1RN,interleukin-1 receptor antagonist protein isoform 3,-0.212066,1.901962
NP_005493,ABCA1,ATP-binding cassette sub-family A member 1,-0.034630,3.690987
NP_057210,HSPB11,heat shock protein beta-11,-0.059756,2.170143
NP_001191217,NA,mucin-1 isoform 12 precursor,-0.459608,1.559177
NP_387467,HELB,DNA helicase B,0.144791,3.509514
NP_005612,S100A12,protein S100-A12,-5.194630,-2.580203
NP_001094288,PID1,"PTB-containing,0.515449,2.996639
NP_060403,PID1,"PTB-containing,0.590550,2.664953
NP_078851,TNFAIP8L2,tumor necrosis factor alpha-induced protein 8-like protein 2,-0.032083,-2.656023
NP_064619,DTWD1,DTW domain-containing protein 1,0.136365,2.245907
NP_000646,SELL,L-selectin precursor,0.805676,3.951332
NP_006601,MASP2,mannan-binding lectin serine protease 2 isoform 1 preproprotein,0.358922,3.712135
NP_001242959,NA,CD48 antigen isoform 2 precursor,0.200065,2.830223
NP_001122088,ARHGEF3,rho guanine nucleotide exchange factor 3 isoform 2,0.163767,5.249632
NP_001122087,ARHGEF3,rho guanine nucleotide exchange factor 3 isoform 1,0.159564,5.249632
NP_076920,HOXB4,homeobox protein Hox-B4,-0.197865,-2.238278
NP_004964,JARID2,protein Jumonji isoform 1,-1.261108,1.403596
NP_001599,ACADL,"long-chain specific acyl-CoA dehydrogenase,0.047329,4.249920
NP_006682,LYVE1,lymphatic vessel endothelial hyaluronic acid receptor 1 precursor,0.354707,5.295454
NP_036323,NAT6,N-acetyltransferase 6 isoform 1,0.094851,2.465011
NP_000557,NA,high affinity immunoglobulin gamma Fc receptor I precursor,-0.095469,-2.639647
NP_065690,RIPK4,receptor-interacting serine/threonine-protein kinase 4,-2.788838,0.000000
NP_783313,NDUFA11,NADH dehydrogenase,-0.110222,2.350777
NP_001244109,NA,sodium-dependent phosphate transporter 2,-0.546224,5.979007
NP_115497,MAGT1,magnesium transporter protein 1,-0.470886,-2.764209
NP_001068566,MOCS1,molybdenum cofactor biosynthesis protein 1 isoform 4,0.111310,2.967733
NP_775498,RFESD,Rieske domain-containing protein isoform 2,0.055027,3.700422
NP_060142,TRPM7,transient receptor potential cation channel subfamily M member 7,-1.708293,-4.679402
NP_660160,DHRSX,dehydrogenase/reductase SDR family member on chromosome X precursor,-0.095318,1.960739
NP_002880,RARRES2,retinoic acid receptor responder protein 2 precursor,0.513480,2.985306
NP_110413,SYNC,syncoilin isoform 1,0.280646,-5.456713
NP_079133,ATAD5,ATPase family AAA domain-containing protein 5,-1.022183,-3.024949
NP_001997,FGF2,fibroblast growth factor 2,-1.045584,2.326144
NP_116016,SSBP4,single-stranded DNA-binding protein 4 isoform a,0.221591,2.690120
NP_004099,FCN2,ficolin-2 isoform a precursor,0.223508,3.052072
NP_036324,FXC1,mitochondrial import inner membrane translocase subunit Tim10 B,0.113526,2.316359
NP_001229338,NA,GRB2-associated and regulator of MAPK protein isoform 1,-0.554464,-5.517556
NP_001247441,NA,microsomal glutathione S-transferase 1 isoform b,-0.899368,1.240170
NP_001254527,NA,microsomal glutathione S-transferase 1 isoform c,-0.846270,1.240170
NP_114131,TMEM120A,transmembrane protein 120A,-0.398214,-2.674267
NP_444292,GNG2,guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 precursor,0.090087,2.159348
NP_001265227,NA,collagen alpha-5(VI) chain isoform 1 precursor,-0.252436,5.617908
NP_653237,CHCHD4,mitochondrial intermembrane space import and assembly protein 40 isoform 2,-0.134967,-2.494915
NP_001156002,C1ORF113,SH3 domain-containing protein 21 isoform 1,0.226891,-2.702834
NP_056045,ARAP2,"arf-GAP with Rho-GAP domain,-0.840259,-3.212161
NP_001325,CTSO,cathepsin O preproprotein,0.099710,2.199382
NP_116175,ZC3H10,zinc finger CCCH domain-containing protein 10,-3.104404,-7.364038
NP_203753,KIAA1731,centrosomal protein KIAA1731,-1.037588,-4.730439
NP_996769,NA,coiled-coil domain-containing protein 18,-3.510660,-0.876211
NP_002280,LALBA,alpha-lactalbumin precursor,-7.552037,-0.055602
NP_002764,PRSS8,prostasin preproprotein,-0.420585,3.289685
NP_001257323,NA,cAMP-dependent protein kinase inhibitor beta isoform 2,-1.919899,0.343234
NP_976075,CD59,CD59 glycoprotein preproprotein,0.151309,3.347875
NP_000915,PDE1B,"calcium/calmodulin-dependent 3',-0.001989,3.652492
NP_001159447,PDE1B,"calcium/calmodulin-dependent 3',-0.080559,2.717020
NP_057144,MED31,mediator of RNA polymerase II transcription subunit 31,0.003543,-2.004019
NP_001107605,SYNPO2L,synaptopodin 2-like protein isoform a,-0.754371,3.038383
NP_001314,CST6,cystatin-M precursor,-0.819820,1.642144
NP_004724,SLC33A1,acetyl-coenzyme A transporter 1,-0.408637,-2.634710
NP_001177768,NA,matrix Gla protein isoform 1 precursor,-2.222548,0.825288
NP_004156,RRAD,GTP-binding protein RAD,0.043515,2.211986
NP_000122,F7,coagulation factor VII isoform a preproprotein,-0.077929,1.952771
NP_775919,NA,coiled-coil domain-containing protein 141,-0.579470,-2.660910
NP_004442,ESRRA,steroid hormone receptor ERR1,-0.189433,-2.268686
NP_542399,CDCA5,sororin,-0.314491,-3.840438
NP_076997,TMEM109,transmembrane protein 109 precursor,-0.463826,-2.552264
NP_114157,WDR87,WD repeat-containing protein 87,-0.605237,-2.648135
NP_006820,C10ORF116,adipogenesis regulatory factor,-1.097967,1.220551
NP_776169,NEGR1,neuronal growth regulator 1 precursor,-0.507068,2.402428
NP_113601,CECR2,cat eye syndrome critical region protein 2,-0.962618,2.171671
NP_004657,VNN1,pantetheinase precursor,0.473177,2.706657
NP_150592,XRCC6BP1,mitochondrial inner membrane protease ATP23 homolog,0.353554,4.684181
NP_057179,GINS2,DNA replication complex GINS protein PSF2,-0.259812,2.582433
NP_620134,C13ORF27,testis-expressed sequence 30 protein,0.021438,-3.647057
NP_115893,UNC80,protein unc-80 homolog isoform 1,0.263588,2.534914
NP_849144,IGSF10,immunoglobulin superfamily member 10 isoform 1 precursor,-0.129314,4.202515
XP_001717815,NA,PREDICTED: ankyrin repeat domain-containing protein 36B isoform 1,-0.402801,3.817812
XP_003119912,NA,PREDICTED: ankyrin repeat domain-containing protein 36A,-0.395843,3.817812
YP_003024029,COX2,cytochrome c oxidase subunit II,-0.286422,-2.450578
NP_113650,CD99L2,CD99 antigen-like protein 2 isoform 1 precursor,-0.098217,2.174151
NP_006173,DDR2,discoidin domain-containing receptor 2 precursor,0.298441,2.655698
NP_001265358,NA,leukocyte immunoglobulin-like receptor subfamily B member 4 isoform 4,0.208506,2.660196
NP_001265356,NA,leukocyte immunoglobulin-like receptor subfamily B member 4 isoform 2 precursor,0.233253,2.660196
NP_006856,NA,leukocyte immunoglobulin-like receptor subfamily A member 3 isoform 1 precursor,0.114660,3.495979
NP_001074919,LILRB3,leukocyte immunoglobulin-like receptor subfamily B member 3 isoform 1 precursor,-0.384346,-3.823375
NP_065907,TSHZ3,teashirt homolog 3,-0.023486,-2.458884
NP_071894,RAB17,ras-related protein Rab-17,-0.323387,2.077582
NP_036351,MRAS,ras-related protein M-Ras isoform 1 precursor,0.681923,4.000802
NP_055239,HSPB7,heat shock protein beta-7,0.122762,2.829426
